COD OFICINA,NOMBRE  OFICINA,PLAZA ACTUAL,NUEVA PLAZA TP CANJE
1557,GCIA BANCA PYME 38  ,701,0100
1570,MICROFINAN. ANTI.III,701,0100
1573,GER EMPRESARIAL 1573,701,0100
1577,GCIA BANCA PYME 37  ,701,0100
1595,G. PREFERENTE 1595  ,706,0100
1596,G. PREFERENTE 1596  ,706,0100
1597,G. PREFERENTE 1597  ,706,0100
1598,G. PREFERENTE 1598  ,706,0100
1599,G. PREFERENTE 1599  ,706,0100
1600,G. PREFERENTE 1600  ,706,0100
1601,G. PREFERENTE 1601  ,706,0100
1602,G. PREFERENTE 1602  ,706,0100
1603,G. PREFERENTE 1603  ,706,0100
1604,G. PREFERENTE 1604  ,706,0100
1605,G. PREFERENTE 1605  ,706,0100
1606,G. PREFERENTE 1606  ,706,0100
1607,G. PREFERENTE 1607  ,706,0100
1608,G. PREFERENTE 1608  ,706,0100
1609,G. PREFERENTE 1609  ,701,0100
1610,G. PREFERENTE 1610  ,701,0100
1611,G. PREFERENTE 1611  ,701,0100
1612,G. PREFERENTE 1612  ,701,0100
1613,G. PREFERENTE 1613  ,701,0100
1614,G. PREFERENTE 1614  ,701,0100
1615,G. PREFERENTE 1615  ,701,0100
1616,G. PREFERENTE 1616  ,701,0100
1617,G. PREFERENTE 1617  ,701,0100
1618,G. PREFERENTE 1618  ,701,0100
1619,G. PREFERENTE 1619  ,701,0100
1620,G. PREFERENTE 1620  ,701,0100
1621,G. PREFERENTE 1621  ,701,0100
1622,G. PREFERENTE 1622  ,701,0100
1657,MICROFINAN. COSTA II,707,0100
1662,MICROFINAN.COSTA III,707,0100
1664,GCIA BANCA PYME 72  ,701,0100
1675,MICROFINAN. OCC. II ,706,0100
1696,GCIA BCA SOC NTE STD,713,0100
1711,GER EMPRESARIAL 1711,701,0100
1712,GER EMPRESARIAL 1712,701,0100
1714,GER CORPORATIVO 1714,701,0100
1717,GER CORPORATIVO 1717,701,0100
1718,GER CORPORATIVO 1718,701,0100
1719,GER EMPRESARIAL 1719,701,0100
1738,GER CORPORATIVO 1738,707,0100
1739,GER EMPRESARIAL 1739,707,0100
1740,GER EMPRESARIAL 1740,707,0100
1741,GER CORPORATIVO 1741,706,0100
1742,GER CORPORATIVO 1742,706,0100
1743,GER EMPRESARIAL 1743,706,0100
1744,GER EMPRESARIAL 1744,706,0100
1746,GER CORPORATIVO 1746,713,0100
1747,GER CORPORATIVO 1747,713,0100
1751,GER EMPRESARIAL 1751,701,0100
1753,GER CORPORATIVO 1753,701,0100
1754,GCIA NORM CORP ANTIO,701,0100
1755,G.NORM CORP CENTRORI,713,0100
1756,G.NORM CORP OCCID   ,706,0100
1764,GER CORPORATIVO 1764,706,0100
1765,GER OFICIAL 1765    ,706,0100
1766,GER EMPRESARIAL 1766,706,0100
1770,DIR CEOI OCCIDENTE  ,706,0100
1779,GER EMPRESARIAL 1779,701,0100
1781,MICROFINAN. ANTI.IV ,701,0100
1786,GER CORPORATIVO 1786,706,0100
1789,DIR CEOI ANTIOQUIA  ,701,0100
1797,GCIA PYME 59        ,707,0100
1814,MICROF.ORIENTE IV   ,713,0100
1825,MICROFINAN. OCC. III,706,0100
1826,MICROFINAN. COSTA V ,707,0100
1827,MICROFINAN. COSTA VI,707,0100
1830,MICROFINAN.COSTA IV ,707,0100
1831,GER EMPRESARIAL 1831,707,0100
1832,GER EMPRESARIAL 1832,706,0100
1838,G.OFICIAL RED 1838  ,592,0100
1840,G.OFICIAL RED 1840  ,282,0100
1841,G.OFICIAL RED 1841  ,646,0100
1842,G.OFICIAL RED 1842  ,530,0100
1870,GCIA BANCA PYME 60  ,707,0100
1874,GCIA PYME 1.0 1874  ,707,0100
1875,GCIA PYME 1.0 1875  ,707,0100
1876,GCIA PYME 1.0 1876  ,707,0100
1878,GCIA PYME 1.0 1878  ,713,0100
1879,GCIA PYME 1.0 1879  ,713,0100
1880,GCIA PYME 1.0 1880  ,706,0100
1881,GCIA PYME 1.0 1881  ,706,0100
1882,GCIA PYME 1.0 1882  ,706,0100
1883,GCIA PYME 1.0 1883  ,706,0100
1884,GCIA PYME 1.0 1884  ,706,0100
1885,GCIA PYME 1.0 1885  ,701,0100
1886,GCIA PYME 1.0 1886  ,701,0100
1887,GCIA PYME 1.0 1887  ,701,0100
1888,GCIA PYME 1.0 1888  ,701,0100
1889,GCIA PYME 1.0 1889  ,701,0100
1899,MICROFINAN. ANTI. V ,701,0100
1901,GCIA BANCA PYME 73  ,701,0100
1903,GCIA BANCA PYME 74  ,701,0100
1928,GCIA BANCA PYME 84  ,706,0100
1929,GCIA PYME 85        ,706,0100
1930,GCIA PYME 61        ,707,0100
1931,GCIA BANCA PYME 86  ,706,0100
1932,GCIA PYME 87        ,706,0100
1933,GCIA PYME 88        ,706,0100
1935,GCIA BANCA PYME 89  ,706,0100
1936,GCIA BANCA PYME 90  ,713,0100
1938,GCIA PYME 91        ,713,0100
1945,GCIA BANCA PYME 92  ,713,0100
1947,GCIA PYME 93        ,713,0100
1950,GCIA PYME 94        ,713,0100
1952,GCIA BANCA PYME 95  ,713,0100
1953,GCIA BANCA PYME 96  ,707,0100
1954,GCIA PYME 97        ,707,0100
1955,GCIA PYME 98        ,707,0100
1957,GCIA BANCA PYME 99  ,707,0100
1962,GCIA BANCA PYME 100 ,707,0100
1997,GCIA PREMIUM 27     ,701,0100
2001,GCIA PREMIUM 28     ,701,0100
2005,GCIA PREMIUM 32     ,707,0100
2006,GCIA PREMIUM 33     ,713,0100
2007,GCIA PREMIUM 34     ,706,0100
2008,GCIA PREMIUM 35     ,706,0100
2017,GCIA PYME 112       ,707,0100
2018,GCIA PYME 113       ,701,0100
2019,GCIA PYME 114       ,701,0100
2020,GCIA BAN PYME 115   ,706,0100
2029,GCIA PYME 124       ,204,0100
2030,GCIA BAN PYME 125   ,592,0100
2031,GCIA PYME 126       ,707,0100
2032,GCIA BAN PYME 127   ,713,0100
2033,GCIA PYME 128       ,713,0100
2034,GCIA BAN PYME 129   ,713,0100
2035,GCIA PYME 130       ,713,0100
2036,G.OFICIAL RED 2036  ,701,0100
2037,G.OFICIAL RED 2037  ,578,0100
2038,G.OFICIAL RED 2038  ,715,0100
2039,G.OFICIAL RED 2039  ,442,0100
2041,G.OFICIAL RED 2041  ,204,0100
2042,G.OFICIAL RED 2042  ,438,0100
2043,G.OFICIAL RED 2043  ,628,0100
2044,G.OFICIAL RED 2044  ,564,0100
2045,G.OFICIAL RED 2045  ,707,0100
2046,G.OFICIAL RED 2046  ,713,0100
2047,G.OFICIAL RED 2047  ,168,0100
2048,G.OFICIAL RED 2048  ,616,0100
2049,G.OFICIAL RED 2049  ,260,0100
2050,G.OFICIAL RED 2050  ,706,0100
2051,G.OFICIAL RED 2051  ,612,0100
2052,G.OFICIAL RED 2052  ,466,0100
2056,GCIA PYME 131       ,713,0100
2059,G.OFICIAL RED 2059  ,520,0100
2063,DIR BANCA PYME III  ,701,0100
2064,DIR BANCA PYME IV   ,706,0100
2069,G.OFICIAL RED 2069  ,701,0100
2070,G.OFICIAL RED 2070  ,351,0100
5014,POLIC METROP BQUILLA,707,0100
5028,CTR ATN LIB PTO ASIS,028,0100
5029,CTR ATN LIB POL ESPI,296,0100
5030,CTR ATN LIB EJC V/CI,351,0100
5034,CTR ATN LIBR CUCUTA ,713,0100
5035,CTR ATN LIB D.E.POP ,520,0100
5036,C AT LB BG 11 EJ MTR,438,0100
5040,C AT LB VCENCIO     ,351,0100
5105,COORD C LB ANTIOQUIA,701,0100
5106,COORD C LB ANT Y CES,707,0100
5107,COORD C LB COR Y MAG,438,0100
5108,COORD C LB NTE SANTA,260,0100
5109,COORD C LB MEDELLIN ,701,0100
5110,COORD C LB SANTANDER,713,0100
5111,COORD C LB BOYACA   ,616,0100
5112,COORD C LB EJE CAFET,138,0100
5113,COORD C LB LLANOS OR,351,0100
5114,COORD C LB CALI     ,706,0100
5115,COORD C LB HUI Y PUT,442,0100
5116,COORD C LB TOL GRAND,370,0100
5117,COORD C LB NAR Y CAU,466,0100
5201,LIBRANZAS DUITAMA   ,282,0100
5202,LIBRANZAS SOGAMOSO  ,596,0100
5203,SATE MUNICIP BOYACA ,616,0100
5204,LIBRANZAS TUNJA     ,616,0100
5205,SATELITE SAN GIL    ,311,0100
5206,LIBRANZAS BQUILLA   ,707,0100
5207,LIBRANZAS BQUILLA 2 ,707,0100
5208,REGIONAL BQUILLA    ,707,0100
5209,LIBRANZAS RIOACHA   ,530,0100
5210,SATE MUNICIP GUAJIRA,707,0100
5211,LIBRANZAS SOLEDAD   ,707,0100
5212,REGIONAL VALLEDUPAR ,628,0100
5213,SATELITE SAN ANDRES ,540,0100
5214,REGIONAL CARTAGENA  ,204,0100
5215,SATEL MUNIC BOLIVAR ,204,0100
5216,LBR PLAZUELA CARTAGE,204,0100
5217,LIBRANZAS GIRARDOT  ,348,0100
5218,LIBRANZAS LA DORADA ,390,0100
5220,REGIONAL IBAGUE     ,370,0100
5221,SATELITE MOCOA      ,546,0100
5222,SAT PUERTO LEGUIZAMO,546,0100
5223,SATELITE PITALITO   ,793,0100
5224,SATELITE CHAPARRAL  ,767,0100
5225,SAT NEIVA ALEDANOS  ,442,0100
5226,LIBRANZAS GARZON    ,338,0100
5227,REGIONAL TOLEMAIDA  ,263,0100
5230,LIBRANZAS APARTADO  ,128,0100
5231,SATE TURBO CHIGORODO,128,0100
5232,SAT MUNICIPIOS CHOCO,578,0100
5233,SATELITE PTO BOYACA ,984,0100
5234,LIBRANZAS PTO BERRIO,514,0100
5235,LIBRANZAS RIONEGRO  ,701,0100
5236,LIBRANZAS FLORENCIA ,312,0100
5237,REGIONAL MEDELLIN   ,701,0100
5238,LIBRANZAS ARGOS     ,701,0100
5239,LIBRANZAS BELLO     ,701,0100
5240,LIBRANZAS ITAGUI    ,701,0100
5241,REGIONAL MONTERIA   ,438,0100
5242,LIBRANZAS STA MARTA ,564,0100
5243,SATELITE TIERRALTA  ,438,0100
5244,SATELITE CAUCASIA   ,897,0100
5245,LIBRANZAS SINCELEJO ,592,0100
5250,LIBRANZAS NEIVA     ,442,0100
5251,LIBRANZAS IPIALES   ,374,0100
5252,LIBRANZAS PASTO     ,466,0100
5253,LIBRANZAS TUMACO    ,692,0100
5254,LIBRANZAS POPAYAN   ,520,0100
5256,LIBRANZAS LETICIA   ,407,0100
5258,LBZA CDAD MLGRO ARME,138,0100
5259,LIBRANZAS MANIZALES ,428,0100
5260,REGIONAL PEREIRA    ,715,0100
5261,LBZAS LAGO PQ URIBE ,715,0100
5263,LIBRANZAS CUCUTA    ,260,0100
5264,LIBRANZAS ARAUCA    ,137,0100
5265,SATELITE SARAVENA   ,137,0100
5266,REGIONAL BUCARAMANGA,713,0100
5267,LIBRANZAS BMEJA     ,168,0100
5268,REG VILLAVICENCIO   ,351,0100
5270,LBZAS PUERTO CARRENO,695,0100
5271,LIBRANZAS YOPAL     ,646,0100
5272,LIBRANZAS ACACIAS   ,351,0100
5273,REGIONAL CALI       ,706,0100
5274,LIBRANZAS TULUA     ,612,0100
5275,LIBRANZAS BUGA      ,188,0100
5277,LIBRANZAS PALMIRA   ,706,0100
5278,SATELITE EL CAGUAN  ,312,0100
5279,SATELITE CAQUETA    ,312,0100
5280,SATELITE BUCARAMANGA,713,0100
5281,SAT BMANGA ALEDANOS ,713,0100
5282,SATELITE ESPINAL    ,296,0100
5283,SAT IBAGUE ALEDANOS ,370,0100
5284,SAT MONTER ALEDANOS ,438,0100
5287,LIBRANZAS COVENAS   ,592,0100
5288,LIBRANZAS BASE NAVAL,204,0100
5289,LIBRANZAS TOLEMAIDA ,263,0100
5290,LBZS SAN JOSE GUAVIA,200,0100
5291,LIBRANZAS LARANDIA  ,312,0100
5292,EMAVI               ,706,0100
5294,SATELITE YOPAL      ,646,0100
5295,SATELITE TIBU       ,260,0100
5296,SAT VCENCIO ALEDANOS,351,0100
5297,SAT MCIPIO DE CALI  ,706,0100
5298,SAT MARIQUITA       ,363,0100
6000,SOP.NVO.M.PYME ANTIO,701,0100
6002,SOP.NVO.M.PYME ORITE,713,0100
6003,SOP.NVO.M.PYME OCCTE,706,0100
6004,SOP.NVO.M.PYME COSTA,707,0100
8005,ZA CALIMA ARMENIA   ,138,0100
8007,ZA CC FLORIDA PARQUE,701,0100
8010,ZA CC SAN SILVESTRE ,168,0100
8013,ZA CC LA ESTACION   ,370,0100
8014,ZA CC PARQUE ARBOLED,715,0100
8017,ZA EDIF BCO BTA CALI,706,0100
8019,ZA CC CARACOLI      ,713,0100
8020,ZA DELACUESTA C CIAL,713,0100
8024,ZA CC CACIQUE       ,713,0100
8025,ZA C DE PAGOS CC CAN,713,0100
8027,ZA CC VENTURA PLAZA ,260,0100
8029,Z EX CJ CC BVISTA SM,564,0100
8030,ZA CC BVISTA MONTERI,438,0100
8033,ZA OF CHIPICHAPE    ,706,0100
8034,ZA UNICENTRO CALI   ,706,0100
8035,ZA OF UNICENTRO YOPA,646,0100
8038,ZA OF CC UNICENTRO C,260,0100
8039,ZA OF BARRANQUILLA  ,707,0100
8040,ZA REGIONAL BQUILLA ,707,0100
8044,ZA CC CABECERA      ,713,0100
8045,ZA OF CALI CENTRO   ,706,0100
8046,ZA OF COSMOCENTRO   ,706,0100
8047,ZA OF LA PLAZUELA   ,204,0100
8049,ZA OF CC ALAMEDAS   ,438,0100
8050,ZA OF CC UNICEN VALL,628,0100
8051,ZA OF LA TRIADA     ,713,0100
8052,ZA OF IBAGUE        ,370,0100
8057,ZA OF CC LA 14 VLL L,706,0100
8058,ZA OF UNICTRO VCENCI,351,0100
8063,ZA OF CC CALIMA CALI,706,0100
8064,ZA OF AV LIBERTADOR ,713,0100
8065,ZA GOBERNACION META ,351,0100
8066,ZA OF PASOANCHO     ,706,0100
8067,ZA OF BUCARAMANGA   ,713,0100
8070,ZA OF YOPAL         ,646,0100
8071,ZA OF NEIVA         ,442,0100
8075,ZA OFICINA PASTO    ,466,0100
8076,ZA OF UNICTRO PASTO ,466,0100
8080,ZA OF CC S PEDRO PLZ,442,0100
8081,ZA OF CUCUTA        ,260,0100
8082,ZA OF YUMBO         ,706,0100
8083,ZA OF SOTOMAYOR     ,713,0100
8084,ZA OF CC CARIBE PLAZ,204,0100
8085,ZA OF SANTA MARTA   ,564,0100
8090,ZA OFICINA DUITAMA  ,282,0100
8092,ZA OFICINA TUNJA    ,616,0100
8093,ZA OF CC NORTE TUNJA,616,0100
8094,ZA OF GALAN BARRANCA,168,0100
8096,ZA OF CC GUATAPURI  ,628,0100
8099,ZA OF SOGAMOSO      ,596,0100
8102,ZA OF PRQ RIV ACACIA,351,0100
8103,ZA OF FLORENCIA     ,312,0100
8104,ZA OF IMBANACO      ,706,0100
8105,ZA OF BOULEVARD 54  ,707,0100
8106,ZA OF CC PORTAL PRDO,707,0100
8107,ZA OF APARTADO      ,128,0100
8108,ZA OF CC NU MONTERIA,438,0100
8110,ZA OF MONTELIEVANO  ,436,0100
8111,ZA OF CC LOS MOLINOS,701,0100
8112,ZA OF CC CAMPANARIO ,520,0100
8113,ZA OF CARRERA 38    ,707,0100
8114,ZA OF EL PRADO      ,707,0100
8116,ZA OF CC PLAZA D RIO,128,0100
8118,ZA OF POPAYAN       ,520,0100
8120,ZA OF CC GRAN PZ SOL,707,0100
8121,ZA OF BOCAGRANDE    ,204,0100
8122,ZA OF CARTAGENA     ,204,0100
8124,ZA OF CC PANORAMA   ,707,0100
8126,ZA OF PASTO PLAZA   ,466,0100
8131,ZA OFICINA BUGA     ,188,0100
8135,ZA OF VIVA ENVIG.III,701,0100
8140,ZA OF MALL P MZLSIII,428,0100
8141,ZA OF IPIALES II    ,374,0100
8143,ZA OF CC ARKADIA II ,701,0100
8144,ZA O.CC NUES CARTAGO,206,0100
9062,OFICIAL COSTA 2     ,628,0100
9070,GIRON               ,707,0100
9091,DIR ME EMP ANT-OC-CO,701,0100
9095,GCIA ZN ME EM ORIEN ,713,0100
9096,GCIA ZN ME EM CTORIE,706,0100
9097,GCIA ZN ME EM COSTA ,707,0100
9098,GCIA ZN ME EM ANTIO ,701,0100
9099,GCIA ZN ME EM OCCID ,706,0100
9143,DIR SEG CORPORATIVO ,701,0100
9144,GER ZONA CORP ANTIO ,701,0100
9145,GER ZONA CORP OCCID ,706,0100
9171,DIR SEG EMPRESARIAL ,706,0100
9172,GER ZONA EMP ANTIO  ,701,0100
9173,GCIA ZN EMP OCCIDENT,706,0100
9196,JEFAT. OCCID SEG-EMP,706,0100
9197,JEF. ANT-EJE SEG-EMP,701,0100
9198,JEF. COSTA SEG-EMP  ,707,0100
9199,JEF. ORIEN SEG-EMP  ,713,0100
9206,JEF. OCCI SEG-OFI   ,706,0100
9207,JEF. ANT-EJE SEG-OFI,701,0100
9208,JEF.COSTA SEG-OFI   ,707,0100
9209,JEF. ORIENTE SEG-OFI,713,0100
9217,JEF. OCC OPOR-COM   ,706,0100
9218,JEF. ANT-EJE OPOR-CO,701,0100
9219,JEF. COSTA OPOR-COM ,707,0100
9220,JEF. ORIENTE OPOR-CO,713,0100
9229,JEF. CALI-MEDELLIN  ,706,0100
9230,JEF.  B/QUILLA-B/MGA,707,0100
9423,CRED. OCC. MEGABANCO,706,0100
9453,GCIA ANTIO. RED MEGA,701,0100
9460,CREDITO ANT. MEGABCO,701,0100
9491,GCIA E.CAF. RED MEGA,138,0100
9515,CREDITO LLANOS MGBCO,636,0100
9523,CREDITO NORTE MBCO  ,707,0100
9533,COORD. ADM. NTE MGBC,707,0100
9535,BCA EM Y O NORTE MBC,707,0100
9636,GCIA SERVICIO COSTA ,707,0100
9637,GCIA SERV.ORIENTE   ,713,0100
9639,GCIA SERV.OCCIDENTE ,706,0100
9640,GCIA SERV.ANTIOQUIA ,701,0100
9783,Z.PREFERENTE MDLLIN ,701,0100
9784,Z.PREFERENTE CALI   ,706,0100
9785,Z.PREFERENTE BMANGA ,713,0100
9786,Z.PREFERENTE BQUILLA,707,0100
9796,Z. PYME 1.0 MDLLIN  ,701,0100
9802,Z. PYME 1.0 MED.BQU ,713,0100
9803,Z. PYME 1.0 CALI.BUC,706,0100
9804,GC ZNA PREMIUM NOROR,707,0100
9805,GC ZNA PREMIUM OCCID,706,0100
9806,GC ZNA PREMIUM ANTQU,701,0100
9823,GCIA CRED PYME I    ,713,0100
9824,GCIA CRED PYME II   ,706,0100
9825,GCIA CRED.MED.ANT.OC,701,0100
9826,GER.CRED.MED.CO.CE.O,707,0100
9838,OFICIAL ANTIOQUIA   ,701,0100
9840,OFICIAL COSTA 1     ,707,0100
9841,OFICIAL ORIENTE     ,713,0100
9842,OFICIAL OCCIDENTE   ,706,0100
9861,GCIA CRED ORIENTE   ,713,0100
9862,GCIA CRED OCCIDENTE ,706,0100
9863,GCIA CRED ANTIOQUIA ,701,0100
9864,GCIA CRED COSTA     ,707,0100
9874,ANTIOQUIA           ,701,0100
9875,ZN. OCCIDENTE       ,706,0100
9887,ZN. COSTA           ,707,0100
9888,ZN. ORIENTE         ,713,0100
9985,GCIA ADMIN Y SER ANT,701,0100
9986,GCIA ADMIN Y SER OCC,706,0100
9987,GCIA ADMIN Y SER COS,707,0100
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
